CustomerID,Segment,recency,frequency,monetary,aov,tenure_days,R_score,F_score,M_score,RFM_total,primary_country
16759,At Risk,7,3,789.79,263.2633333333333,23,5.0,3.0,3.0,11.0,United Kingdom
16762,Loyal Customers,19,3,1207.24,402.41333333333336,124,4.0,3.0,4.0,11.0,United Kingdom
16763,Hibernating,198,1,611.8499999999999,611.8499999999999,0,1.0,3.0,3.0,7.0,United Kingdom
16764,Champions,3,13,2790.95,214.68846153846152,139,5.0,3.0,5.0,13.0,United Kingdom
16765,Hibernating,294,1,34.0,34.0,0,1.0,3.0,1.0,5.0,United Kingdom
16766,Loyal Customers,273,2,1145.6,572.8,0,1.0,3.0,4.0,8.0,United Kingdom
16768,Loyal Customers,47,3,478.09,159.36333333333332,224,3.0,3.0,3.0,9.0,United Kingdom
16769,Hibernating,260,1,361.54,361.54,0,1.0,3.0,2.0,6.0,United Kingdom
16770,Loyal Customers,57,5,757.1,151.42000000000002,314,3.0,3.0,3.0,9.0,United Kingdom
16771,Loyal Customers,33,5,2230.61,446.122,304,3.0,3.0,5.0,11.0,United Kingdom
16773,Hibernating,57,1,171.59,171.59,0,3.0,3.0,1.0,7.0,United Kingdom
16774,Loyal Customers,67,4,661.52,165.38,110,3.0,3.0,3.0,9.0,United Kingdom
16775,Champions,10,11,1691.51,153.77363636363637,357,5.0,3.0,4.0,12.0,United Kingdom
16776,Hibernating,60,1,371.54,371.54,0,3.0,3.0,2.0,8.0,United Kingdom
16777,Hibernating,80,2,222.62,111.31,176,2.0,3.0,1.0,6.0,United Kingdom
16778,Hibernating,74,2,245.94,122.97,199,2.0,3.0,2.0,7.0,United Kingdom
16779,Champions,2,22,10611.72,482.35090909090906,364,5.0,3.0,5.0,13.0,United Kingdom
16780,Hibernating,100,2,422.24,211.12,158,2.0,3.0,2.0,7.0,United Kingdom
16781,Hibernating,372,1,311.25,311.25,0,1.0,3.0,2.0,6.0,United Kingdom
16782,Champions,10,13,2267.9500000000003,174.45769230769233,355,5.0,3.0,5.0,13.0,United Kingdom
16784,At Risk,19,1,107.6,107.6,0,4.0,3.0,1.0,8.0,United Kingdom
16788,Hibernating,123,2,592.74,296.37,131,2.0,3.0,3.0,8.0,United Kingdom
16789,At Risk,8,1,80.8,80.8,0,5.0,3.0,1.0,9.0,United Kingdom
16790,Champions,3,6,1545.6200000000001,257.60333333333335,34,5.0,3.0,4.0,12.0,United Kingdom
16791,Loyal Customers,29,7,1693.03,241.86142857142858,303,4.0,3.0,4.0,11.0,United Kingdom
16792,Hibernating,282,2,110.38000000000001,55.190000000000005,0,1.0,3.0,1.0,5.0,United Kingdom
16793,Hibernating,57,1,243.84,243.84,0,3.0,3.0,2.0,8.0,United Kingdom
16794,Champions,1,10,1194.48,119.44800000000001,179,5.0,3.0,4.0,12.0,United Kingdom
16795,Hibernating,365,1,414.88,414.88,0,1.0,3.0,2.0,6.0,United Kingdom
16796,Hibernating,89,1,305.62,305.62,0,2.0,3.0,2.0,7.0,United Kingdom
16800,At Risk,11,1,1162.65,1162.65,0,5.0,3.0,4.0,12.0,United Kingdom
16801,Loyal Customers,163,4,1594.23,398.5575,110,2.0,3.0,4.0,9.0,United Kingdom
16803,Hibernating,65,1,332.3,332.3,0,3.0,3.0,2.0,8.0,United Kingdom
16804,At Risk,23,3,536.99,178.99666666666667,247,4.0,3.0,3.0,10.0,United Kingdom
16805,Hibernating,173,2,460.59000000000003,230.29500000000002,186,2.0,3.0,3.0,8.0,United Kingdom
16806,Loyal Customers,103,4,736.21,184.0525,135,2.0,3.0,3.0,8.0,United Kingdom
16807,Loyal Customers,142,3,1121.59,373.8633333333333,128,2.0,3.0,4.0,9.0,United Kingdom
16808,Hibernating,99,2,288.42,144.21,175,2.0,3.0,2.0,7.0,United Kingdom
16809,Loyal Customers,23,5,914.69,182.93800000000002,239,4.0,3.0,4.0,11.0,United Kingdom
16810,Hibernating,192,1,309.54,309.54,0,1.0,3.0,2.0,6.0,United Kingdom
16811,At Risk,4,2,547.07,273.535,12,5.0,3.0,3.0,11.0,United Kingdom
16812,Hibernating,360,1,479.35,479.35,0,1.0,3.0,3.0,7.0,United Kingdom
16813,Champions,8,10,1652.18,165.21800000000002,196,5.0,3.0,4.0,12.0,United Kingdom
16814,Champions,14,21,6406.8,305.0857142857143,355,5.0,3.0,5.0,13.0,United Kingdom
16816,Loyal Customers,103,4,417.06,104.265,254,2.0,3.0,2.0,7.0,United Kingdom
16817,Champions,2,9,1604.75,178.30555555555554,365,5.0,3.0,4.0,12.0,United Kingdom
16818,Champions,10,11,3349.57,304.50636363636363,194,5.0,3.0,5.0,13.0,United Kingdom
16820,Hibernating,95,1,497.61,497.61,0,2.0,3.0,3.0,8.0,United Kingdom
16823,Hibernating,227,1,358.38,358.38,0,1.0,3.0,2.0,6.0,United Kingdom
16824,At Risk,15,2,460.64,230.32,148,4.0,3.0,3.0,10.0,United Kingdom
16826,Hibernating,51,1,341.7,341.7,0,3.0,3.0,2.0,8.0,United Kingdom
16828,Hibernating,112,1,113.5,113.5,0,2.0,3.0,1.0,6.0,United Kingdom
16829,Hibernating,156,1,197.22,197.22,0,2.0,3.0,1.0,6.0,United Kingdom
16830,At Risk,38,1,325.91,325.91,0,3.0,3.0,2.0,8.0,United Kingdom
16832,Hibernating,184,3,199.15,66.38333333333334,33,1.0,3.0,1.0,5.0,United Kingdom
16833,Champions,1,4,1106.53,276.6325,333,5.0,3.0,4.0,12.0,United Kingdom
16834,Hibernating,227,1,413.46,413.46,0,1.0,3.0,2.0,6.0,United Kingdom
16835,Hibernating,128,2,180.85000000000002,90.42500000000001,244,2.0,3.0,1.0,6.0,United Kingdom
16836,At Risk,39,2,251.87,125.935,76,3.0,3.0,2.0,8.0,United Kingdom
16837,Champions,31,11,3170.98,288.2709090909091,214,4.0,3.0,5.0,12.0,United Kingdom
16838,Hibernating,197,2,588.85,294.425,90,1.0,3.0,3.0,7.0,United Kingdom
16841,Loyal Customers,36,6,1869.82,311.63666666666666,250,3.0,3.0,5.0,11.0,United Kingdom
16842,Loyal Customers,100,3,1264.19,421.3966666666667,201,2.0,3.0,4.0,9.0,United Kingdom
16846,Hibernating,50,1,214.32,214.32,0,3.0,3.0,1.0,7.0,United Kingdom
16847,Hibernating,43,1,193.44,193.44,0,3.0,3.0,1.0,7.0,United Kingdom
16848,Hibernating,52,1,281.42,281.42,0,3.0,3.0,2.0,8.0,United Kingdom
16849,Hibernating,186,1,124.57,124.57,0,1.0,3.0,1.0,5.0,United Kingdom
16850,Hibernating,333,1,332.41,332.41,0,1.0,3.0,2.0,6.0,United Kingdom
16851,At Risk,4,3,342.45,114.14999999999999,47,5.0,3.0,2.0,10.0,United Kingdom
16852,At Risk,10,2,144.91000000000003,72.45500000000001,165,5.0,3.0,1.0,9.0,United Kingdom
16855,At Risk,23,2,328.4,164.2,19,4.0,3.0,2.0,9.0,United Kingdom
16856,At Risk,14,1,35.400000000000006,35.400000000000006,0,5.0,3.0,1.0,9.0,United Kingdom
16858,Hibernating,368,1,375.69,375.69,0,1.0,3.0,2.0,6.0,United Kingdom
16859,Hibernating,144,2,747.81,373.905,116,2.0,3.0,3.0,8.0,United Kingdom
16863,At Risk,31,2,502.8,251.4,335,4.0,3.0,3.0,10.0,United Kingdom
16866,Hibernating,140,3,207.73999999999998,69.24666666666666,20,2.0,3.0,1.0,6.0,United Kingdom
16869,Loyal Customers,22,4,817.12,204.28,152,4.0,3.0,3.0,10.0,United Kingdom
16871,Champions,22,6,2812.34,468.72333333333336,248,4.0,3.0,5.0,12.0,United Kingdom
16873,Champions,4,6,7123.62,1187.27,359,5.0,3.0,5.0,13.0,United Kingdom
16875,Loyal Customers,67,5,2095.53,419.10600000000005,272,3.0,3.0,5.0,11.0,United Kingdom
16877,Loyal Customers,12,6,846.62,141.10333333333332,195,5.0,3.0,4.0,12.0,United Kingdom
16878,Hibernating,84,1,13.3,13.3,0,2.0,3.0,1.0,6.0,United Kingdom
16880,Loyal Customers,30,7,1491.43,213.0614285714286,158,4.0,3.0,4.0,11.0,United Kingdom
16882,Loyal Customers,66,3,705.12,235.04,250,3.0,3.0,3.0,9.0,United Kingdom
16883,Hibernating,187,2,272.48,136.24,184,1.0,3.0,2.0,6.0,United Kingdom
16884,At Risk,37,2,429.84000000000003,214.92000000000002,0,3.0,3.0,2.0,8.0,United Kingdom
16885,At Risk,15,3,450.41,150.13666666666668,341,4.0,3.0,2.0,9.0,United Kingdom
16887,At Risk,35,1,192.33,192.33,0,3.0,3.0,1.0,7.0,United Kingdom
16889,Loyal Customers,194,3,1578.67,526.2233333333334,142,1.0,3.0,4.0,8.0,United Kingdom
16891,Champions,1,5,742.4300000000001,148.48600000000002,369,5.0,3.0,3.0,11.0,United Kingdom
16892,At Risk,1,5,518.19,103.638,182,5.0,3.0,3.0,11.0,United Kingdom
16893,Hibernating,366,1,145.93,145.93,0,1.0,3.0,1.0,5.0,United Kingdom
16895,Hibernating,64,1,202.27,202.27,0,3.0,3.0,1.0,7.0,United Kingdom
16897,Hibernating,299,2,289.78,144.89,14,1.0,3.0,2.0,6.0,United Kingdom
16898,At Risk,26,3,501.03,167.01,342,4.0,3.0,3.0,10.0,United Kingdom
16899,Champions,7,6,1271.06,211.84333333333333,352,5.0,3.0,4.0,12.0,United Kingdom
16900,At Risk,16,3,882.16,294.05333333333334,46,4.0,3.0,4.0,11.0,United Kingdom
16902,Loyal Customers,116,1,1706.88,1706.88,0,2.0,3.0,4.0,9.0,United Kingdom
16903,At Risk,29,1,363.2,363.2,0,4.0,3.0,2.0,9.0,United Kingdom
16904,Champions,4,15,3634.95,242.32999999999998,362,5.0,3.0,5.0,13.0,United Kingdom
16905,Champions,5,7,3037.6,433.9428571428571,366,5.0,3.0,5.0,13.0,United Kingdom
16906,Loyal Customers,81,4,559.59,139.8975,166,2.0,3.0,3.0,8.0,United Kingdom
16907,Loyal Customers,29,5,928.76,185.752,336,4.0,3.0,4.0,11.0,United Kingdom
16910,Champions,4,8,1508.96,188.62,86,5.0,3.0,4.0,12.0,United Kingdom
16912,Champions,28,11,2555.58,232.32545454545453,294,4.0,3.0,5.0,12.0,United Kingdom
16913,Hibernating,290,1,113.44,113.44,0,1.0,3.0,1.0,5.0,United Kingdom
16914,At Risk,36,1,183.76,183.76,0,3.0,3.0,1.0,7.0,United Kingdom
16915,Loyal Customers,9,6,621.6800000000001,103.61333333333334,274,5.0,3.0,3.0,11.0,United Kingdom
16916,At Risk,23,2,562.41,281.205,348,4.0,3.0,3.0,10.0,United Kingdom
16918,Loyal Customers,49,6,1068.82,178.13666666666666,267,3.0,3.0,4.0,10.0,United Kingdom
16919,Loyal Customers,156,11,2592.25,235.6590909090909,212,2.0,3.0,5.0,10.0,United Kingdom
16921,Hibernating,61,1,154.18,154.18,0,3.0,3.0,1.0,7.0,United Kingdom
16923,Champions,12,19,7069.08,372.0568421052632,350,5.0,3.0,5.0,13.0,United Kingdom
16924,Loyal Customers,21,3,829.89,276.63,62,4.0,3.0,3.0,10.0,United Kingdom
16926,Hibernating,371,1,230.25,230.25,0,1.0,3.0,1.0,5.0,United Kingdom
16928,Champions,80,17,2806.75,165.10294117647058,292,2.0,3.0,5.0,10.0,United Kingdom
16929,Champions,3,7,1295.39,185.0557142857143,151,5.0,3.0,4.0,12.0,United Kingdom
16930,At Risk,26,3,378.89,126.29666666666667,42,4.0,3.0,2.0,9.0,United Kingdom
16931,Champions,5,21,4554.87,216.89857142857142,364,5.0,3.0,5.0,13.0,United Kingdom
16932,Hibernating,53,1,150.23000000000002,150.23000000000002,0,3.0,3.0,1.0,7.0,United Kingdom
16933,At Risk,1,2,563.23,281.615,237,5.0,3.0,3.0,11.0,United Kingdom
16934,Loyal Customers,54,2,931.03,465.515,0,3.0,3.0,4.0,10.0,United Kingdom
16936,At Risk,25,1,261.9,261.9,0,4.0,3.0,2.0,9.0,United Kingdom
16938,Champions,8,4,2711.6800000000003,677.9200000000001,300,5.0,3.0,5.0,13.0,United Kingdom
16940,Loyal Customers,52,3,3049.88,1016.6266666666667,237,3.0,3.0,5.0,11.0,United Kingdom
16942,Champions,12,9,1904.99,211.66555555555556,215,5.0,3.0,5.0,13.0,United Kingdom
16943,Loyal Customers,211,3,816.73,272.24333333333334,106,1.0,3.0,3.0,7.0,United Kingdom
16945,Champions,21,19,4345.5,228.71052631578948,336,4.0,3.0,5.0,12.0,United Kingdom
16947,Hibernating,235,1,406.48,406.48,0,1.0,3.0,2.0,6.0,United Kingdom
16949,Champions,3,6,1286.27,214.37833333333333,312,5.0,3.0,4.0,12.0,United Kingdom
16950,Loyal Customers,56,3,1178.56,392.8533333333333,310,3.0,3.0,4.0,10.0,United Kingdom
16951,Loyal Customers,134,3,1277.75,425.9166666666667,169,2.0,3.0,4.0,9.0,United Kingdom
16952,Hibernating,109,2,167.60999999999999,83.80499999999999,0,2.0,3.0,1.0,6.0,United Kingdom
16953,Hibernating,30,1,20.8,20.8,0,4.0,3.0,1.0,8.0,United Kingdom
16954,Champions,0,9,2085.08,231.67555555555555,358,5.0,3.0,5.0,13.0,United Kingdom
16955,Loyal Customers,184,4,518.67,129.6675,188,1.0,3.0,3.0,7.0,United Kingdom
16956,At Risk,17,1,308.74,308.74,0,4.0,3.0,2.0,9.0,United Kingdom
16957,Hibernating,239,2,416.64,208.32,42,1.0,3.0,2.0,6.0,United Kingdom
16959,Hibernating,87,1,117.35,117.35,0,2.0,3.0,1.0,6.0,United Kingdom
16960,Loyal Customers,38,3,505.1,168.36666666666667,213,3.0,3.0,3.0,9.0,United Kingdom
16961,Hibernating,116,1,234.17,234.17,0,2.0,3.0,1.0,6.0,United Kingdom
16963,Hibernating,187,1,110.55000000000001,110.55000000000001,0,1.0,3.0,1.0,5.0,United Kingdom
16965,Hibernating,226,1,192.07,192.07,0,1.0,3.0,1.0,5.0,United Kingdom
16967,Hibernating,189,1,319.02,319.02,0,1.0,3.0,2.0,6.0,United Kingdom
16968,At Risk,4,2,439.43,219.715,103,5.0,3.0,2.0,10.0,United Kingdom
16969,Loyal Customers,39,3,650.41,216.8033333333333,152,3.0,3.0,3.0,9.0,United Kingdom
16971,At Risk,38,1,357.21,357.21,0,3.0,3.0,2.0,8.0,United Kingdom
16978,Hibernating,77,1,344.33,344.33,0,2.0,3.0,2.0,7.0,United Kingdom
16979,Champions,3,6,1852.0,308.6666666666667,294,5.0,3.0,5.0,13.0,United Kingdom
16980,Hibernating,255,2,1028.46,514.23,36,1.0,3.0,4.0,8.0,United Kingdom
16982,Hibernating,60,1,384.06,384.06,0,3.0,3.0,2.0,8.0,United Kingdom
16983,Champions,12,7,1905.87,272.26714285714286,356,5.0,3.0,5.0,13.0,United Kingdom
16984,Loyal Customers,88,2,4459.52,2229.76,41,2.0,3.0,5.0,10.0,United Kingdom
16985,Champions,17,10,5464.12,546.412,341,4.0,3.0,5.0,12.0,United Kingdom
16987,Champions,3,7,1616.8,230.97142857142856,202,5.0,3.0,4.0,12.0,United Kingdom
16988,At Risk,5,1,126.12,126.12,0,5.0,3.0,1.0,9.0,United Kingdom
16992,Champions,10,5,1614.31,322.86199999999997,274,5.0,3.0,4.0,12.0,United Kingdom
16996,Loyal Customers,30,6,1456.96,242.82666666666668,323,4.0,3.0,4.0,11.0,United Kingdom
16998,Hibernating,149,4,295.0,73.75,154,2.0,3.0,2.0,7.0,United Kingdom
16999,At Risk,23,2,484.82,242.41,50,4.0,3.0,3.0,10.0,United Kingdom
17001,Champions,0,11,3989.57,362.6881818181818,358,5.0,3.0,5.0,13.0,United Kingdom
17002,Loyal Customers,85,3,1493.73,497.91,205,2.0,3.0,4.0,9.0,United Kingdom
17004,Loyal Customers,46,2,1312.14,656.07,46,3.0,3.0,4.0,10.0,United Kingdom
17006,At Risk,4,4,781.78,195.445,70,5.0,3.0,3.0,11.0,United Kingdom
17007,Loyal Customers,50,6,889.9300000000001,148.3216666666667,306,3.0,3.0,4.0,10.0,United Kingdom
17010,At Risk,18,1,195.36,195.36,0,4.0,3.0,1.0,8.0,United Kingdom
17011,At Risk,30,1,270.9,270.9,0,4.0,3.0,2.0,9.0,United Kingdom
17014,At Risk,8,3,583.4300000000001,194.4766666666667,58,5.0,3.0,3.0,11.0,United Kingdom
17015,Loyal Customers,28,3,1838.6100000000001,612.87,156,4.0,3.0,5.0,12.0,United Kingdom
17018,Loyal Customers,40,2,920.1,460.05,285,3.0,3.0,4.0,10.0,United Kingdom
17019,Loyal Customers,11,4,1258.08,314.52,357,5.0,3.0,4.0,12.0,United Kingdom
17022,Hibernating,31,1,71.0,71.0,0,4.0,3.0,1.0,8.0,United Kingdom
17027,Loyal Customers,78,6,877.56,146.26,238,2.0,3.0,4.0,9.0,United Kingdom
17030,Hibernating,63,1,146.87,146.87,0,3.0,3.0,1.0,7.0,United Kingdom
17031,At Risk,11,2,380.35,190.175,143,5.0,3.0,2.0,10.0,United Kingdom
17034,At Risk,16,3,745.52,248.50666666666666,271,4.0,3.0,3.0,10.0,United Kingdom
17035,Hibernating,245,2,433.53000000000003,216.76500000000001,65,1.0,3.0,2.0,6.0,United Kingdom
17037,Loyal Customers,87,1,1267.32,1267.32,0,2.0,3.0,4.0,9.0,United Kingdom
17038,At Risk,30,1,112.4,112.4,0,4.0,3.0,1.0,8.0,United Kingdom
17040,Hibernating,137,1,449.73,449.73,0,2.0,3.0,2.0,7.0,United Kingdom
17041,Loyal Customers,26,3,1071.49,357.16333333333336,333,4.0,3.0,4.0,11.0,United Kingdom
17042,Champions,2,5,1036.58,207.31599999999997,244,5.0,3.0,4.0,12.0,United Kingdom
17043,Loyal Customers,32,4,1735.18,433.795,234,4.0,3.0,4.0,11.0,United Kingdom
17045,Hibernating,113,3,339.44,113.14666666666666,134,2.0,3.0,2.0,7.0,United Kingdom
17047,Loyal Customers,85,3,1100.9,366.9666666666667,119,2.0,3.0,4.0,9.0,United Kingdom
17048,Loyal Customers,117,3,925.35,308.45,213,2.0,3.0,4.0,9.0,United Kingdom
17049,Champions,2,9,5655.03,628.3366666666666,273,5.0,3.0,5.0,13.0,United Kingdom
17050,Loyal Customers,96,6,3185.64,530.9399999999999,203,2.0,3.0,5.0,10.0,United Kingdom
17051,Hibernating,194,1,240.89,240.89,0,1.0,3.0,2.0,6.0,United Kingdom
17052,At Risk,28,1,399.09,399.09,0,4.0,3.0,2.0,9.0,United Kingdom
17053,Hibernating,130,1,498.48,498.48,0,2.0,3.0,3.0,8.0,United Kingdom
17054,Loyal Customers,28,5,1356.33,271.26599999999996,216,4.0,3.0,4.0,11.0,United Kingdom
17058,Loyal Customers,81,3,1179.89,393.2966666666667,158,2.0,3.0,4.0,9.0,United Kingdom
17059,Loyal Customers,29,5,3080.39,616.078,339,4.0,3.0,5.0,12.0,United Kingdom
17061,Champions,73,11,5232.2300000000005,475.65727272727275,158,2.0,3.0,5.0,10.0,United Kingdom
17062,Hibernating,313,4,528.29,132.0725,55,1.0,3.0,3.0,7.0,United Kingdom
17063,Loyal Customers,21,7,1461.14,208.73428571428573,268,4.0,3.0,4.0,11.0,United Kingdom
17064,Loyal Customers,58,3,855.45,285.15000000000003,268,3.0,3.0,4.0,10.0,United Kingdom
17068,Champions,12,21,4545.89,216.47095238095238,355,5.0,3.0,5.0,13.0,United Kingdom
17069,Champions,28,9,2709.7000000000003,301.0777777777778,345,4.0,3.0,5.0,12.0,United Kingdom
17070,Hibernating,114,1,304.24,304.24,0,2.0,3.0,2.0,7.0,United Kingdom
17071,Champions,28,9,2429.03,269.89222222222224,281,4.0,3.0,5.0,12.0,United Kingdom
17073,Loyal Customers,17,4,1444.84,361.21,91,4.0,3.0,4.0,11.0,United Kingdom
17075,Loyal Customers,17,4,834.12,208.53,299,4.0,3.0,3.0,10.0,United Kingdom
17076,Loyal Customers,36,3,841.0799999999999,280.35999999999996,328,3.0,3.0,3.0,9.0,United Kingdom
17079,Hibernating,78,1,118.80000000000001,118.80000000000001,0,2.0,3.0,1.0,6.0,United Kingdom
17081,At Risk,25,2,288.91,144.455,20,4.0,3.0,2.0,9.0,United Kingdom
17082,Loyal Customers,33,2,2003.85,1001.925,285,3.0,3.0,5.0,11.0,United Kingdom
17083,Loyal Customers,109,3,1405.78,468.5933333333333,194,2.0,3.0,4.0,9.0,United Kingdom
17084,Loyal Customers,35,2,2747.9900000000002,1373.9950000000001,0,3.0,3.0,5.0,11.0,United Kingdom
17085,Loyal Customers,123,5,1562.4,312.48,239,2.0,3.0,4.0,9.0,United Kingdom
17086,Champions,7,6,2050.08,341.68,56,5.0,3.0,5.0,13.0,United Kingdom
17088,Loyal Customers,28,4,1991.01,497.7525,225,4.0,3.0,5.0,12.0,United Kingdom
17090,Champions,4,7,1974.65,282.09285714285716,349,5.0,3.0,5.0,13.0,United Kingdom
17091,Champions,2,9,3827.76,425.3066666666667,365,5.0,3.0,5.0,13.0,United Kingdom
17092,Loyal Customers,50,4,1774.03,443.5075,227,3.0,3.0,4.0,10.0,United Kingdom
17094,Hibernating,322,1,302.0,302.0,0,1.0,3.0,2.0,6.0,United Kingdom
17095,Loyal Customers,22,3,1324.16,441.3866666666667,312,4.0,3.0,4.0,11.0,United Kingdom
17096,Loyal Customers,15,4,1022.13,255.5325,246,4.0,3.0,4.0,11.0,United Kingdom
17097,Champions,2,8,954.42,119.3025,363,5.0,3.0,4.0,12.0,Spain
17100,At Risk,18,2,971.74,485.87,0,4.0,3.0,4.0,11.0,United Kingdom
17101,Loyal Customers,10,4,1621.73,405.4325,167,5.0,3.0,4.0,12.0,United Kingdom
17102,Hibernating,261,1,25.5,25.5,0,1.0,3.0,1.0,5.0,United Kingdom
17105,Hibernating,159,2,665.78,332.89,147,2.0,3.0,3.0,8.0,United Kingdom
17107,Champions,33,6,10797.48,1799.58,244,3.0,3.0,5.0,11.0,United Kingdom
17109,Loyal Customers,29,6,881.29,146.88166666666666,203,4.0,3.0,4.0,11.0,United Kingdom
17110,Hibernating,165,1,163.29999999999998,163.29999999999998,0,2.0,3.0,1.0,6.0,United Kingdom
17111,Hibernating,47,1,231.61,231.61,0,3.0,3.0,1.0,7.0,United Kingdom
17114,Champions,5,8,801.12,100.14,329,5.0,3.0,3.0,11.0,United Kingdom
17115,At Risk,8,3,837.5,279.1666666666667,224,5.0,3.0,3.0,11.0,United Kingdom
17117,Hibernating,288,1,116.19999999999999,116.19999999999999,0,1.0,3.0,1.0,5.0,United Kingdom
17118,Hibernating,317,1,157.01999999999998,157.01999999999998,0,1.0,3.0,1.0,5.0,United Kingdom
17119,At Risk,3,2,606.91,303.455,56,5.0,3.0,3.0,11.0,United Kingdom
17120,Hibernating,233,1,307.46,307.46,0,1.0,3.0,2.0,6.0,United Kingdom
17122,Hibernating,119,1,138.32,138.32,0,2.0,3.0,1.0,6.0,United Kingdom
17124,Hibernating,185,1,294.24,294.24,0,1.0,3.0,2.0,6.0,United Kingdom
17125,Hibernating,50,1,230.5,230.5,0,3.0,3.0,1.0,7.0,United Kingdom
17126,Loyal Customers,152,5,989.45,197.89000000000001,210,2.0,3.0,4.0,9.0,United Kingdom
17128,Hibernating,334,1,157.09,157.09,0,1.0,3.0,1.0,5.0,United Kingdom
17131,Champions,5,5,2463.17,492.634,70,5.0,3.0,5.0,13.0,United Kingdom
17134,Hibernating,106,2,413.2,206.6,157,2.0,3.0,2.0,7.0,United Kingdom
17138,Hibernating,275,1,380.5,380.5,0,1.0,3.0,2.0,6.0,United Kingdom
17139,Champions,15,12,10650.77,887.5641666666667,273,4.0,3.0,5.0,12.0,United Kingdom
17140,Hibernating,247,1,454.12,454.12,0,1.0,3.0,3.0,7.0,United Kingdom
17142,Hibernating,239,1,579.0,579.0,0,1.0,3.0,3.0,7.0,United Kingdom
17144,At Risk,1,2,984.57,492.285,83,5.0,3.0,4.0,12.0,United Kingdom
17146,Loyal Customers,105,3,749.78,249.92666666666665,253,2.0,3.0,3.0,8.0,United Kingdom
17147,Loyal Customers,22,4,1714.59,428.6475,289,4.0,3.0,4.0,11.0,United Kingdom
17148,Hibernating,51,1,124.88,124.88,0,3.0,3.0,1.0,7.0,United Kingdom
17153,At Risk,24,1,213.78,213.78,0,4.0,3.0,1.0,8.0,United Kingdom
17155,At Risk,17,2,251.7,125.85,160,4.0,3.0,2.0,9.0,United Kingdom
17157,At Risk,7,2,319.0,159.5,168,5.0,3.0,2.0,10.0,United Kingdom
17158,Loyal Customers,32,3,1266.97,422.3233333333333,328,4.0,3.0,4.0,11.0,United Kingdom
17159,Loyal Customers,21,3,1538.88,512.96,150,4.0,3.0,4.0,11.0,United Kingdom
17160,Loyal Customers,31,6,3518.03,586.3383333333334,210,4.0,3.0,5.0,12.0,United Kingdom
17162,Champions,28,10,1715.46,171.546,276,4.0,3.0,4.0,11.0,United Kingdom
17163,At Risk,21,2,293.1,146.55,56,4.0,3.0,2.0,9.0,United Kingdom
17164,Loyal Customers,32,7,2467.35,352.4785714285714,240,4.0,3.0,5.0,12.0,United Kingdom
17165,Hibernating,284,1,158.68,158.68,0,1.0,3.0,1.0,5.0,United Kingdom
17166,At Risk,38,2,206.34,103.17,165,3.0,3.0,1.0,7.0,United Kingdom
17169,Loyal Customers,57,2,835.78,417.89,125,3.0,3.0,3.0,9.0,United Kingdom
17171,Hibernating,289,1,224.91,224.91,0,1.0,3.0,1.0,5.0,United Kingdom
17173,Champions,5,8,3766.6,470.825,125,5.0,3.0,5.0,13.0,United Kingdom
17174,Hibernating,217,1,59.9,59.9,0,1.0,3.0,1.0,5.0,United Kingdom
17175,Loyal Customers,44,4,1443.69,360.9225,252,3.0,3.0,4.0,10.0,United Kingdom
17176,Hibernating,201,1,306.13,306.13,0,1.0,3.0,2.0,6.0,United Kingdom
17179,Loyal Customers,178,3,711.79,237.26333333333332,183,2.0,3.0,3.0,8.0,United Kingdom
17180,Loyal Customers,56,4,783.97,195.9925,259,3.0,3.0,3.0,9.0,United Kingdom
17181,Hibernating,57,2,239.92000000000002,119.96000000000001,316,3.0,3.0,2.0,8.0,United Kingdom
17183,Champions,7,6,3347.31,557.885,97,5.0,3.0,5.0,13.0,United Kingdom
17187,Hibernating,226,1,203.95,203.95,0,1.0,3.0,1.0,5.0,United Kingdom
17188,Champions,11,7,2474.23,353.4614285714286,351,5.0,3.0,5.0,13.0,United Kingdom
17189,Hibernating,106,2,383.75,191.875,253,2.0,3.0,2.0,7.0,United Kingdom
17190,Hibernating,58,2,444.74,222.37,148,3.0,3.0,2.0,8.0,United Kingdom
17191,Loyal Customers,28,7,2093.68,299.09714285714284,340,4.0,3.0,5.0,12.0,United Kingdom
17194,Hibernating,360,1,226.78,226.78,0,1.0,3.0,1.0,5.0,United Kingdom
17197,At Risk,29,1,1013.01,1013.01,0,4.0,3.0,4.0,11.0,United Kingdom
17198,At Risk,23,3,692.22,230.74,347,4.0,3.0,3.0,10.0,United Kingdom
17201,Hibernating,53,1,289.78,289.78,0,3.0,3.0,2.0,8.0,United Kingdom
17203,Loyal Customers,35,6,3560.08,593.3466666666667,24,3.0,3.0,5.0,11.0,United Kingdom
17204,Loyal Customers,175,4,1564.56,391.14,88,2.0,3.0,4.0,9.0,United Kingdom
17206,Hibernating,53,1,204.24,204.24,0,3.0,3.0,1.0,7.0,United Kingdom
17211,Champions,26,8,2317.2200000000003,289.65250000000003,342,4.0,3.0,5.0,12.0,United Kingdom
17213,Loyal Customers,40,7,2781.23,397.31857142857143,326,3.0,3.0,5.0,11.0,United Kingdom
17214,Loyal Customers,60,6,1059.1200000000001,176.52,298,3.0,3.0,4.0,10.0,United Kingdom
17217,Hibernating,234,1,113.5,113.5,0,1.0,3.0,1.0,5.0,United Kingdom
17218,Champions,4,10,1951.97,195.197,363,5.0,3.0,5.0,13.0,United Kingdom
